,id,Text,Words,Filtered,HashedFilteredValues,Features,IDF_Mean
132,132,best authentic french bakery in the downtown area awesome bread awesome pastry amazing macaroon everything is perfect ,"['best', 'authentic', 'french', 'bakery', 'in', 'the', 'downtown', 'area', 'awesome', 'bread', 'awesome', 'pastry', 'amazing', 'macaroon', 'everything', 'is', 'perfect']","['best', 'authentic', 'french', 'bakery', 'downtown', 'area', 'awesome', 'bread', 'awesome', 'pastry', 'amazing', 'macaroon', 'everything', 'perfect']","(2280,[3,329,558,1159,1218,1423,1653,1754,1948,1968,1977,1985,2171],[1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[3,329,558,1159,1218,1423,1653,1754,1948,1968,1977,1985,2171],[1.6431489697764121,2.800601758467455,1.7019894697993454,7.178118237663451,1.7972996496036704,4.505349850705881,2.0204432009178803,2.1539745935424026,1.0088422892394002,1.4849249645615181,1.7972996496036704,2.3652836872096095,2.308125273369661])",2.34038582817574
133,133,it's so hard to find macaroons in chicago let alone good ones thank you fellow yelpers first let me start off by saying macaroons are my favorite cookie like i love love love macaroons every time i go to a place that sells macaroons i absolutely have to buy some i've tried argo's macaroons ones from the french market and mariano's etc it's really hard to find that perfect macaroon with the crunchy shell on the outside and the chewy centre i was in desperate need to settle my macaroon craving and not with some average ones drove all the way from bridgeport to check out this little joint was worth the trip their macaroons are the best i bought three boxes saving some for tomorrow ': i love how flavourful they are and they are the absolute perfect consistency ,"[""it's"", 'so', 'hard', 'to', 'find', 'macaroons', 'in', 'chicago', 'let', 'alone', 'good', 'ones', 'thank', 'you', 'fellow', 'yelpers', 'first', 'let', 'me', 'start', 'off', 'by', 'saying', 'macaroons', 'are', 'my', 'favorite', 'cookie', 'like', 'i', 'love', 'love', 'love', 'macaroons', 'every', 'time', 'i', 'go', 'to', 'a', 'place', 'that', 'sells', 'macaroons', 'i', 'absolutely', 'have', 'to', 'buy', 'some', ""i've"", 'tried', ""argo's"", 'macaroons', 'ones', 'from', 'the', 'french', 'market', 'and', ""mariano's"", 'etc', ""it's"", 'really', 'hard', 'to', 'find', 'that', 'perfect', 'macaroon', 'with', 'the', 'crunchy', 'shell', 'on', 'the', 'outside', 'and', 'the', 'chewy', 'centre', 'i', 'was', 'in', 'desperate', 'need', 'to', 'settle', 'my', 'macaroon', 'craving', 'and', 'not', 'with', 'some', 'average', 'ones', 'drove', 'all', 'the', 'way', 'from', 'bridgeport', 'to', 'check', 'out', 'this', 'little', 'joint', 'was', 'worth', 'the', 'trip', 'their', 'macaroons', 'are', 'the', 'best', 'i', 'bought', 'three', 'boxes', 'saving', 'some', 'for', 'tomorrow', ""':"", 'i', 'love', 'how', 'flavourful', 'they', 'are', 'and', 'they', 'are', 'the', 'absolute', 'perfect', 'consistency']","['hard', 'find', 'macaroons', 'chicago', 'let', 'alone', 'good', 'ones', 'thank', 'fellow', 'yelpers', 'first', 'let', 'start', 'saying', 'macaroons', 'favorite', 'cookie', 'like', 'love', 'love', 'love', 'macaroons', 'every', 'time', 'go', 'place', 'sells', 'macaroons', 'absolutely', 'buy', 'tried', ""argo's"", 'macaroons', 'ones', 'french', 'market', ""mariano's"", 'etc', 'really', 'hard', 'find', 'perfect', 'macaroon', 'crunchy', 'shell', 'outside', 'chewy', 'centre', 'desperate', 'need', 'settle', 'macaroon', 'craving', 'average', 'ones', 'drove', 'way', 'bridgeport', 'check', 'little', 'joint', 'worth', 'trip', 'macaroons', 'best', 'bought', 'three', 'boxes', 'saving', 'tomorrow', ""':"", 'love', 'flavourful', 'absolute', 'perfect', 'consistency']","(2280,[3,34,56,134,170,182,188,254,318,418,477,488,522,558,606,644,690,709,719,725,762,797,830,840,887,920,1003,1024,1030,1038,1103,1202,1231,1286,1303,1314,1343,1364,1369,1431,1450,1493,1585,1607,1653,1667,1677,1723,1776,1777,1781,1863,1870,1894,1948,1967,2031,2042,2045,2119,2156],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0])","(2280,[3,34,56,134,170,182,188,254,318,418,477,488,522,558,606,644,690,709,719,725,762,797,830,840,887,920,1003,1024,1030,1038,1103,1202,1231,1286,1303,1314,1343,1364,1369,1431,1450,1493,1585,1607,1653,1667,1677,1723,1776,1777,1781,1863,1870,1894,1948,1967,2031,2042,2045,2119,2156],[1.6431489697764121,4.099884742597716,3.0012724539296065,3.5890591188317256,3.8122026701459353,3.4067375620377707,3.4067375620377707,4.099884742597716,4.099884742597716,2.063002815336676,1.7972996496036704,1.0713626462207342,3.8122026701459353,3.403978939598691,1.6721365066496643,4.505349850705881,1.5349353851361793,3.5890591188317256,2.5594397016505672,4.505349850705881,4.4055295154236696,1.8662925210906218,6.505173764421025,4.099884742597716,1.9026601652614965,6.688546026598657,4.099884742597716,3.4067375620377707,1.5875791186216013,4.099884742597716,2.3652836872096095,3.5890591188317256,1.9404004932443437,3.8122026701459353,4.099884742597716,3.5890591188317256,3.5890591188317256,7.178118237663451,3.8122026701459353,2.7135903814778253,2.800601758467455,3.11905548958599,3.5890591188317256,4.099884742597716,4.040886401835761,4.505349850705881,3.8122026701459353,3.0012724539296065,2.2540580520993854,2.89591193827178,2.7135903814778253,2.800601758467455,3.8122026701459353,4.099884742597716,1.0088422892394002,9.003817361788819,1.0241097613701886,3.5890591188317256,6.002544907859213,6.332173829245758,3.5890591188317256])",2.7937419643596484
134,134,this little café is an absolute gem the chocolate croissants and their large cappuccinos are delicious don't forget to try their cassie macaroons my favorite part the people that work here are very kind ,"['this', 'little', 'café', 'is', 'an', 'absolute', 'gem', 'the', 'chocolate', 'croissants', 'and', 'their', 'large', 'cappuccinos', 'are', 'delicious', ""don't"", 'forget', 'to', 'try', 'their', 'cassie', 'macaroons', 'my', 'favorite', 'part', 'the', 'people', 'that', 'work', 'here', 'are', 'very', 'kind']","['little', 'café', 'absolute', 'gem', 'chocolate', 'croissants', 'large', 'cappuccinos', 'delicious', 'forget', 'try', 'cassie', 'macaroons', 'favorite', 'part', 'people', 'work', 'kind']","(2280,[206,420,431,465,606,709,742,776,1231,1367,1474,1524,1532,1559,1752,1833,2119,2271],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[206,420,431,465,606,709,742,776,1231,1367,1474,1524,1532,1559,1752,1833,2119,2271],[2.633547673804289,3.2525868822105126,3.5890591188317256,1.3483494295557672,1.6721365066496643,3.5890591188317256,3.5890591188317256,2.800601758467455,1.9404004932443437,3.0012724539296065,2.063002815336676,3.2525868822105126,3.4067375620377707,2.1539745935424026,3.8122026701459353,1.7972996496036704,1.055362304874293,4.099884742597716])",2.725395765261433
135,135,the most fantastic authentic french cafe in chicago delicious pastries and coffee orange juice i especially liked the three cheese panini which has comte cheese in it very friendly staff make sure to bring cash for tip ,"['the', 'most', 'fantastic', 'authentic', 'french', 'cafe', 'in', 'chicago', 'delicious', 'pastries', 'and', 'coffee', 'orange', 'juice', 'i', 'especially', 'liked', 'the', 'three', 'cheese', 'panini', 'which', 'has', 'comte', 'cheese', 'in', 'it', 'very', 'friendly', 'staff', 'make', 'sure', 'to', 'bring', 'cash', 'for', 'tip']","['fantastic', 'authentic', 'french', 'cafe', 'chicago', 'delicious', 'pastries', 'coffee', 'orange', 'juice', 'especially', 'liked', 'three', 'cheese', 'panini', 'comte', 'cheese', 'friendly', 'staff', 'make', 'sure', 'bring', 'cash', 'tip']","(2280,[29,56,147,201,418,465,494,606,845,1023,1136,1453,1557,1679,1683,1754,1781,1837,1860,1871,1948,1972,2235],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,56,147,201,418,465,494,606,845,1023,1136,1453,1557,1679,1683,1754,1781,1837,1860,1871,1948,1972,2235],[1.5875791186216013,3.0012724539296065,2.89591193827178,1.7019894697993454,2.063002815336676,1.3483494295557672,3.0012724539296065,3.3442730132993286,2.4904468301636156,2.7135903814778253,3.5890591188317256,4.099884742597716,3.8122026701459353,1.6149780928097157,4.099884742597716,2.1539745935424026,2.7135903814778253,3.11905548958599,2.5594397016505672,1.2282051177137039,1.0088422892394002,3.4067375620377707,1.8662925210906218])",2.4758264553210934
136,136,if you're in old town chicago you have to stop by for the b e s t cappuccino and the greatest homemade desert cookies and cakes they also make delicious crunchy sandwiches the only thing i didn't really like was the filling for their hazelnut crapes ,"['if', ""you're"", 'in', 'old', 'town', 'chicago', 'you', 'have', 'to', 'stop', 'by', 'for', 'the', 'b', 'e', 's', 't', 'cappuccino', 'and', 'the', 'greatest', 'homemade', 'desert', 'cookies', 'and', 'cakes', 'they', 'also', 'make', 'delicious', 'crunchy', 'sandwiches', 'the', 'only', 'thing', 'i', ""didn't"", 'really', 'like', 'was', 'the', 'filling', 'for', 'their', 'hazelnut', 'crapes']","['old', 'town', 'chicago', 'stop', 'b', 'e', 'cappuccino', 'greatest', 'homemade', 'desert', 'cookies', 'cakes', 'also', 'make', 'delicious', 'crunchy', 'sandwiches', 'thing', 'really', 'like', 'filling', 'hazelnut', 'crapes']","(2280,[161,188,312,353,418,436,465,515,690,703,715,734,792,821,845,1017,1030,1037,1358,1409,1551,1947,2224],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[161,188,312,353,418,436,465,515,690,703,715,734,792,821,845,1017,1030,1037,1358,1409,1551,1947,2224],[4.099884742597716,3.4067375620377707,2.0204432009178803,3.5890591188317256,2.063002815336676,2.5594397016505672,1.3483494295557672,2.063002815336676,1.5349353851361793,3.11905548958599,2.5594397016505672,4.505349850705881,1.8312012012793517,3.4067375620377707,2.4904468301636156,2.633547673804289,1.5875791186216013,2.308125273369661,2.633547673804289,2.0204432009178803,3.8122026701459353,3.5890591188317256,2.89591193827178])",2.699021829330056
137,137,tasty pastries good soup only 4 stars because the coffee is disappointing in quality ,"['tasty', 'pastries', 'good', 'soup', 'only', '4', 'stars', 'because', 'the', 'coffee', 'is', 'disappointing', 'in', 'quality']","['tasty', 'pastries', 'good', 'soup', '4', 'stars', 'coffee', 'disappointing', 'quality']","(2280,[30,33,103,488,726,1118,1494,1679,1871],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[30,33,103,488,726,1118,1494,1679,1871],[3.11905548958599,2.89591193827178,2.800601758467455,1.0713626462207342,3.4067375620377707,2.633547673804289,2.2027647577118348,1.6149780928097157,1.2282051177137039])",2.330351670735919
138,138,4 stars for the bread which looked very high quality the macaroons were not a good delicate texture and i suspect they were old the pastries were decent not worth seeking out again the bread looked quite good and i didn't see any other bakeries with comparable bread ,"['4', 'stars', 'for', 'the', 'bread', 'which', 'looked', 'very', 'high', 'quality', 'the', 'macaroons', 'were', 'not', 'a', 'good', 'delicate', 'texture', 'and', 'i', 'suspect', 'they', 'were', 'old', 'the', 'pastries', 'were', 'decent', 'not', 'worth', 'seeking', 'out', 'again', 'the', 'bread', 'looked', 'quite', 'good', 'and', 'i', ""didn't"", 'see', 'any', 'other', 'bakeries', 'with', 'comparable', 'bread']","['4', 'stars', 'bread', 'looked', 'high', 'quality', 'macaroons', 'good', 'delicate', 'texture', 'suspect', 'old', 'pastries', 'decent', 'worth', 'seeking', 'bread', 'looked', 'quite', 'good', 'see', 'bakeries', 'comparable', 'bread']","(2280,[33,36,103,128,312,488,523,673,726,1175,1360,1525,1673,1679,1723,1794,1977,2119,2175,2235],[1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0])","(2280,[33,36,103,128,312,488,523,673,726,1175,1360,1525,1673,1679,1723,1794,1977,2119,2175,2235],[2.89591193827178,3.11905548958599,2.800601758467455,4.505349850705881,2.0204432009178803,2.1427252924414684,4.099884742597716,2.4259083090260445,3.4067375620377707,3.0012724539296065,6.505173764421025,3.0012724539296065,3.8122026701459353,1.6149780928097157,3.0012724539296065,4.505349850705881,5.391898948811011,1.055362304874293,3.2525868822105126,1.8662925210906218])",2.6843450225379093
139,139,one of the best cafes in town my favorite item is the tuna sandwich but everything about this cafe is amazing from the great service awesome friendly staff to the delicious and fresh food if you want to surprise your partner with a box of tasty and beautiful macaroon box la founette is the place prices are affordable comparing to competitors it's a family business you can see the owner at the cafe greeting and talking to customers finally if you want to feel paris vibe you have to come and try this amazing cafe ,"['one', 'of', 'the', 'best', 'cafes', 'in', 'town', 'my', 'favorite', 'item', 'is', 'the', 'tuna', 'sandwich', 'but', 'everything', 'about', 'this', 'cafe', 'is', 'amazing', 'from', 'the', 'great', 'service', 'awesome', 'friendly', 'staff', 'to', 'the', 'delicious', 'and', 'fresh', 'food', 'if', 'you', 'want', 'to', 'surprise', 'your', 'partner', 'with', 'a', 'box', 'of', 'tasty', 'and', 'beautiful', 'macaroon', 'box', 'la', 'founette', 'is', 'the', 'place', 'prices', 'are', 'affordable', 'comparing', 'to', 'competitors', ""it's"", 'a', 'family', 'business', 'you', 'can', 'see', 'the', 'owner', 'at', 'the', 'cafe', 'greeting', 'and', 'talking', 'to', 'customers', 'finally', 'if', 'you', 'want', 'to', 'feel', 'paris', 'vibe', 'you', 'have', 'to', 'come', 'and', 'try', 'this', 'amazing', 'cafe']","['one', 'best', 'cafes', 'town', 'favorite', 'item', 'tuna', 'sandwich', 'everything', 'cafe', 'amazing', 'great', 'service', 'awesome', 'friendly', 'staff', 'delicious', 'fresh', 'food', 'want', 'surprise', 'partner', 'box', 'tasty', 'beautiful', 'macaroon', 'box', 'la', 'founette', 'place', 'prices', 'affordable', 'comparing', 'competitors', 'family', 'business', 'see', 'owner', 'cafe', 'greeting', 'talking', 'customers', 'finally', 'want', 'feel', 'paris', 'vibe', 'come', 'try', 'amazing', 'cafe']","(2280,[3,21,29,58,201,220,246,260,306,358,465,472,515,558,606,665,835,853,873,876,916,949,1027,1109,1159,1173,1184,1191,1218,1272,1404,1494,1553,1559,1653,1792,1822,1870,1918,1985,2031,2084,2198,2214,2235],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0])","(2280,[3,21,29,58,201,220,246,260,306,358,465,472,515,558,606,665,835,853,873,876,916,949,1027,1109,1159,1173,1184,1191,1218,1272,1404,1494,1553,1559,1653,1792,1822,1870,1918,1985,2031,2084,2198,2214,2235],[1.6431489697764121,3.4067375620377707,1.5875791186216013,2.633547673804289,1.7019894697993454,3.5890591188317256,3.8122026701459353,1.3698556347767308,3.11905548958599,2.4904468301636156,1.3483494295557672,6.813475124075541,2.063002815336676,1.7019894697993454,1.6721365066496643,1.9026601652614965,3.2525868822105126,4.505349850705881,3.11905548958599,3.5890591188317256,3.4067375620377707,1.8662925210906218,2.7135903814778253,3.4067375620377707,3.5890591188317256,1.8662925210906218,3.8122026701459353,3.8122026701459353,3.594599299207341,4.505349850705881,1.5349353851361793,2.2027647577118348,1.5875791186216013,2.1539745935424026,2.0204432009178803,6.813475124075541,4.099884742597716,3.8122026701459353,2.3652836872096095,2.3652836872096095,1.0241097613701886,2.4259083090260445,3.2525868822105126,4.099884742597716,7.465170084362487])",2.649369378295347
140,140,love the coffee and the pastries wish one of these were closer to my apartment ,"['love', 'the', 'coffee', 'and', 'the', 'pastries', 'wish', 'one', 'of', 'these', 'were', 'closer', 'to', 'my', 'apartment']","['love', 'coffee', 'pastries', 'wish', 'one', 'closer', 'apartment']","(2280,[95,510,732,920,1404,1679,1871],[1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[95,510,732,920,1404,1679,1871],[2.89591193827178,4.099884742597716,4.099884742597716,1.6721365066496643,1.5349353851361793,1.6149780928097157,1.2282051177137039])",2.449419503682354
141,141,you should come get coffee and a pastry here over einstein's bagels next door for you can get einstein's anywhere ,"['you', 'should', 'come', 'get', 'coffee', 'and', 'a', 'pastry', 'here', 'over', ""einstein's"", 'bagels', 'next', 'door', 'for', 'you', 'can', 'get', ""einstein's"", 'anywhere']","['come', 'get', 'coffee', 'pastry', ""einstein's"", 'bagels', 'next', 'door', 'get', ""einstein's"", 'anywhere']","(2280,[39,1193,1287,1847,1871,2084,2107,2171,2191],[2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0])","(2280,[39,1193,1287,1847,1871,2084,2107,2171,2191],[2.921654825964915,2.4259083090260445,3.4067375620377707,3.11905548958599,1.2282051177137039,2.4259083090260445,7.624405340291871,2.308125273369661,4.099884742597716])",2.6872622699648834
142,142,la fornette is a classic french bakery what's not to like about that i love places with classic style this place has got it it was relaxing and homey and i would have liked to have lingered for a time eating pastry after pastry and sipping s pellegrino while sleepily looking around at the beauty of this lovely cafe but there was more to be done that day this was the first stop on my chicago coffee food tour i didn't get much because i was preparing my stomach for a lot more that day five assorted madeleines and the free macaroon upon check-in the madeleines were good kind of like small muffins only in a different shape sadly the macaroon light rose was dry and or stale i was expecting better from a place like this my friend got three and some of them were a lot better but surely they should all be perfect and he said the ham and cheese croissant was excellent the people were friendly the place was cool most of the food was good it was an appropriate start to my day ,"['la', 'fornette', 'is', 'a', 'classic', 'french', 'bakery', ""what's"", 'not', 'to', 'like', 'about', 'that', 'i', 'love', 'places', 'with', 'classic', 'style', 'this', 'place', 'has', 'got', 'it', 'it', 'was', 'relaxing', 'and', 'homey', 'and', 'i', 'would', 'have', 'liked', 'to', 'have', 'lingered', 'for', 'a', 'time', 'eating', 'pastry', 'after', 'pastry', 'and', 'sipping', 's', 'pellegrino', 'while', 'sleepily', 'looking', 'around', 'at', 'the', 'beauty', 'of', 'this', 'lovely', 'cafe', 'but', 'there', 'was', 'more', 'to', 'be', 'done', 'that', 'day', 'this', 'was', 'the', 'first', 'stop', 'on', 'my', 'chicago', 'coffee', 'food', 'tour', 'i', ""didn't"", 'get', 'much', 'because', 'i', 'was', 'preparing', 'my', 'stomach', 'for', 'a', 'lot', 'more', 'that', 'day', 'five', 'assorted', 'madeleines', 'and', 'the', 'free', 'macaroon', 'upon', 'check-in', 'the', 'madeleines', 'were', 'good', 'kind', 'of', 'like', 'small', 'muffins', 'only', 'in', 'a', 'different', 'shape', 'sadly', 'the', 'macaroon', 'light', 'rose', 'was', 'dry', 'and', 'or', 'stale', 'i', 'was', 'expecting', 'better', 'from', 'a', 'place', 'like', 'this', 'my', 'friend', 'got', 'three', 'and', 'some', 'of', 'them', 'were', 'a', 'lot', 'better', 'but', 'surely', 'they', 'should', 'all', 'be', 'perfect', 'and', 'he', 'said', 'the', 'ham', 'and', 'cheese', 'croissant', 'was', 'excellent', 'the', 'people', 'were', 'friendly', 'the', 'place', 'was', 'cool', 'most', 'of', 'the', 'food', 'was', 'good', 'it', 'was', 'an', 'appropriate', 'start', 'to', 'my', 'day']","['la', 'fornette', 'classic', 'french', 'bakery', 'like', 'love', 'places', 'classic', 'style', 'place', 'got', 'relaxing', 'homey', 'liked', 'lingered', 'time', 'eating', 'pastry', 'pastry', 'sipping', 'pellegrino', 'sleepily', 'looking', 'around', 'beauty', 'lovely', 'cafe', 'done', 'day', 'first', 'stop', 'chicago', 'coffee', 'food', 'tour', 'get', 'much', 'preparing', 'stomach', 'lot', 'day', 'five', 'assorted', 'madeleines', 'free', 'macaroon', 'upon', 'check-in', 'madeleines', 'good', 'kind', 'like', 'small', 'muffins', 'different', 'shape', 'sadly', 'macaroon', 'light', 'rose', 'dry', 'stale', 'expecting', 'better', 'place', 'like', 'friend', 'got', 'three', 'lot', 'better', 'surely', 'perfect', 'said', 'ham', 'cheese', 'croissant', 'excellent', 'people', 'friendly', 'place', 'cool', 'food', 'good', 'appropriate', 'start', 'day']","(2280,[28,29,39,43,56,71,133,147,160,206,256,271,289,326,337,388,404,418,436,454,488,558,606,620,665,690,720,780,795,797,820,833,881,887,920,948,1026,1037,1067,1103,1173,1206,1302,1315,1319,1335,1358,1433,1446,1524,1635,1653,1654,1656,1775,1784,1861,1871,1944,1945,1948,1968,1988,2031,2073,2127,2156,2171,2205,2235],[1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0])","(2280,[28,29,39,43,56,71,133,147,160,206,256,271,289,326,337,388,404,418,436,454,488,558,606,620,665,690,720,780,795,797,820,833,881,887,920,948,1026,1037,1067,1103,1173,1206,1302,1315,1319,1335,1358,1433,1446,1524,1635,1653,1654,1656,1775,1784,1861,1871,1944,1945,1948,1968,1988,2031,2073,2127,2156,2171,2205,2235],[3.0012724539296065,1.5875791186216013,1.4608274129824574,4.505349850705881,3.0012724539296065,3.4067375620377707,6.813475124075541,5.79182387654356,3.0012724539296065,2.633547673804289,3.8122026701459353,4.505349850705881,2.633547673804289,3.5890591188317256,2.800601758467455,6.505173764421025,3.11905548958599,2.063002815336676,2.5594397016505672,3.4067375620377707,2.1427252924414684,3.403978939598691,1.6721365066496643,4.505349850705881,1.9026601652614965,4.6048061554085375,4.099884742597716,2.89591193827178,3.8122026701459353,1.8662925210906218,4.505349850705881,4.099884742597716,2.5594397016505672,3.805320330522993,1.6721365066496643,3.8122026701459353,3.0012724539296065,2.308125273369661,1.5349353851361793,2.3652836872096095,3.7325850421812437,3.8122026701459353,3.2525868822105126,5.267095347608578,3.4067375620377707,4.505349850705881,2.633547673804289,4.099884742597716,2.7135903814778253,3.2525868822105126,4.099884742597716,4.040886401835761,4.505349850705881,2.3652836872096095,5.267095347608578,4.505349850705881,5.267095347608578,1.2282051177137039,4.099884742597716,4.505349850705881,1.0088422892394002,1.4849249645615181,3.2525868822105126,3.072329284110566,1.979621206397625,3.4067375620377707,3.5890591188317256,4.616250546739322,5.821201479733031,1.8662925210906218])",2.6980184727142995
143,143,as some other posters commented some of the macaroons were fresh and delicious citron and cassis and others you could tell had been sitting for days the caramel was literally rock hard pistachio was half way there the service was good and friendly ,"['as', 'some', 'other', 'posters', 'commented', 'some', 'of', 'the', 'macaroons', 'were', 'fresh', 'and', 'delicious', 'citron', 'and', 'cassis', 'and', 'others', 'you', 'could', 'tell', 'had', 'been', 'sitting', 'for', 'days', 'the', 'caramel', 'was', 'literally', 'rock', 'hard', 'pistachio', 'was', 'half', 'way', 'there', 'the', 'service', 'was', 'good', 'and', 'friendly']","['posters', 'commented', 'macaroons', 'fresh', 'delicious', 'citron', 'cassis', 'others', 'tell', 'sitting', 'days', 'caramel', 'literally', 'rock', 'hard', 'pistachio', 'half', 'way', 'service', 'good', 'friendly']","(2280,[29,89,465,488,511,719,770,1014,1127,1225,1300,1535,1553,1665,1742,1918,2045,2060,2119,2125,2138],[1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,89,465,488,511,719,770,1014,1127,1225,1300,1535,1553,1665,1742,1918,2045,2060,2119,2125,2138],[1.5875791186216013,4.505349850705881,1.3483494295557672,1.0713626462207342,3.8122026701459353,2.5594397016505672,3.5890591188317256,3.8122026701459353,4.099884742597716,3.4067375620377707,3.5890591188317256,3.5890591188317256,1.5875791186216013,3.8122026701459353,3.5890591188317256,2.3652836872096095,3.0012724539296065,3.5890591188317256,1.055362304874293,2.633547673804289,3.5890591188317256])",2.9615576672979818
144,144,very friendly service fast and food was fresh i got the chocolate croissant and it was amazing melted in my mouth my friend got the croque monsieur and it was also very tasty iced coffee was good nice cozy atmosphere would definitely come back for coffee snack or meal prices were fair and the selection was good the macaroons were just okay lacked some flavor ,"['very', 'friendly', 'service', 'fast', 'and', 'food', 'was', 'fresh', 'i', 'got', 'the', 'chocolate', 'croissant', 'and', 'it', 'was', 'amazing', 'melted', 'in', 'my', 'mouth', 'my', 'friend', 'got', 'the', 'croque', 'monsieur', 'and', 'it', 'was', 'also', 'very', 'tasty', 'iced', 'coffee', 'was', 'good', 'nice', 'cozy', 'atmosphere', 'would', 'definitely', 'come', 'back', 'for', 'coffee', 'snack', 'or', 'meal', 'prices', 'were', 'fair', 'and', 'the', 'selection', 'was', 'good', 'the', 'macaroons', 'were', 'just', 'okay', 'lacked', 'some', 'flavor']","['friendly', 'service', 'fast', 'food', 'fresh', 'got', 'chocolate', 'croissant', 'amazing', 'melted', 'mouth', 'friend', 'got', 'croque', 'monsieur', 'also', 'tasty', 'iced', 'coffee', 'good', 'nice', 'cozy', 'atmosphere', 'definitely', 'come', 'back', 'coffee', 'snack', 'meal', 'prices', 'fair', 'selection', 'good', 'macaroons', 'okay', 'lacked', 'flavor']","(2280,[29,289,416,488,792,823,874,887,951,961,1067,1173,1218,1250,1358,1375,1474,1494,1553,1600,1626,1653,1786,1871,1904,1918,2024,2030,2073,2075,2080,2084,2119,2206],[1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","(2280,[29,289,416,488,792,823,874,887,951,961,1067,1173,1218,1250,1358,1375,1474,1494,1553,1600,1626,1653,1786,1871,1904,1918,2024,2030,2073,2075,2080,2084,2119,2206],[1.5875791186216013,2.633547673804289,3.4067375620377707,2.1427252924414684,1.8312012012793517,2.633547673804289,2.2027647577118348,3.805320330522993,3.2525868822105126,3.8122026701459353,1.5349353851361793,1.8662925210906218,1.7972996496036704,2.1539745935424026,2.633547673804289,2.4259083090260445,2.063002815336676,2.2027647577118348,1.5875791186216013,3.0012724539296065,3.11905548958599,2.0204432009178803,3.4067375620377707,2.4564102354274078,3.4067375620377707,2.3652836872096095,2.308125273369661,1.7327611284660993,1.979621206397625,3.0012724539296065,4.505349850705881,2.4259083090260445,1.055362304874293,2.7135903814778253])",2.299228353671525
